1.9531e-007	1.5625e-009	4.32e-008
1.9844e-007	1.5625e-009	4.13e-008
2.0156e-007	1.5625e-009	3.9058e-008
2.0469e-007	1.5625e-009	3.5326e-008
2.0781e-007	1.5625e-009	3.0931e-008
2.1094e-007	1.5625e-009	2.4147e-008
2.1406e-007	1.5625e-009	1.721e-008
2.1719e-007	1.5625e-009	1.0807e-008
2.2031e-007	1.5625e-009	3.1825e-009
2.2344e-007	1.5625e-009	-7.2722e-009
2.2656e-007	1.5625e-009	-1.7234e-008
2.2969e-007	1.5625e-009	-2.7606e-008
2.3281e-007	1.5625e-009	-3.6199e-008
2.3594e-007	1.5625e-009	-3.937e-008
2.3906e-007	1.5625e-009	-4.3436e-008
2.4219e-007	1.5625e-009	-4.6674e-008
2.4531e-007	1.5625e-009	-4.8918e-008
2.4844e-007	1.5625e-009	-5.1168e-008
2.5156e-007	1.5625e-009	-5.3677e-008
2.5469e-007	1.5625e-009	-5.8382e-008
2.5781e-007	1.5625e-009	-6.4045e-008
2.6094e-007	1.5625e-009	-6.7943e-008
2.6406e-007	1.5625e-009	-8.8102e-008
2.6719e-007	1.5625e-009	-1.0192e-007
2.7031e-007	1.5625e-009	-1.009e-007
2.7344e-007	1.5625e-009	-9.8851e-008
2.7656e-007	1.5625e-009	-9.8327e-008
2.7969e-007	1.5625e-009	-9.8091e-008
2.8281e-007	1.5625e-009	-9.5823e-008
2.8594e-007	1.5625e-009	-7.9568e-008
2.8906e-007	1.5625e-009	-4.4239e-008
2.9219e-007	1.5625e-009	-1.2583e-008
2.9531e-007	1.5625e-009	9.1369e-009
2.9844e-007	1.5625e-009	2.1239e-008
3.0156e-007	1.5625e-009	2.9215e-008
3.0469e-007	1.5625e-009	3.6267e-008
3.0781e-007	1.5625e-009	3.9124e-008
3.1094e-007	1.5625e-009	3.9615e-008
3.1406e-007	1.5625e-009	3.9417e-008
3.1719e-007	1.5625e-009	3.7988e-008
3.2031e-007	1.5625e-009	3.6033e-008
3.2344e-007	1.5625e-009	3.4234e-008
3.2656e-007	1.5625e-009	2.9816e-008
3.2969e-007	1.5625e-009	2.5643e-008
3.3281e-007	1.5625e-009	2.186e-008
3.3594e-007	1.5625e-009	1.8846e-008
3.3906e-007	1.5625e-009	1.5214e-008
3.4219e-007	1.5625e-009	1.2208e-008
3.4531e-007	1.5625e-009	7.7119e-009
3.4844e-007	1.5625e-009	2.3094e-009
3.5156e-007	1.5625e-009	-1.0763e-009
3.5469e-007	1.5625e-009	-2.9509e-009
3.5781e-007	1.5625e-009	-4.3052e-009
3.6094e-007	1.5625e-009	-4.7458e-009
3.6406e-007	1.5625e-009	-4.7497e-009
3.6719e-007	1.5625e-009	-4.5498e-009
3.7031e-007	1.5625e-009	-4.265e-009
3.7344e-007	1.5625e-009	-4.0639e-009
3.7656e-007	1.5625e-009	-2.7975e-009
3.7969e-007	1.5625e-009	-1.8384e-009
3.8281e-007	1.5625e-009	-1.1773e-009
3.8594e-007	1.5625e-009	-2.2823e-010
3.8906e-007	1.5625e-009	7.3338e-010
3.9219e-007	1.5625e-009	2.5559e-009
3.9531e-007	1.5625e-009	7.2912e-009
3.9844e-007	1.5625e-009	1.582e-008
4.0156e-007	1.5625e-009	2.16e-008
4.0469e-007	1.5625e-009	2.3212e-008
4.0781e-007	1.5625e-009	2.3337e-008
4.1094e-007	1.5625e-009	2.2893e-008
4.1406e-007	1.5625e-009	2.2098e-008
4.1719e-007	1.5625e-009	2.126e-008
4.2031e-007	1.5625e-009	1.9038e-008
4.2344e-007	1.5625e-009	1.5797e-008
4.2656e-007	1.5625e-009	1.6221e-008
4.2969e-007	1.5625e-009	1.5495e-008
4.3281e-007	1.5625e-009	-5.0998e-009
4.3594e-007	1.5625e-009	-2.1491e-008
4.3906e-007	1.5625e-009	-2.6943e-008
4.4219e-007	1.5625e-009	-2.7511e-008
4.4531e-007	1.5625e-009	-2.7563e-008
4.4844e-007	1.5625e-009	-2.896e-008
4.5156e-007	1.5625e-009	-3.281e-008
4.5469e-007	1.5625e-009	-3.9527e-008
4.5781e-007	1.5625e-009	-3.9109e-008
4.6094e-007	1.5625e-009	-3.2051e-008
4.6406e-007	1.5625e-009	-2.9148e-008
4.6719e-007	1.5625e-009	-3.0541e-008
4.7031e-007	1.5625e-009	-2.3883e-008
4.7344e-007	1.5625e-009	-7.9053e-009
4.7656e-007	1.5625e-009	8.314e-009
4.7969e-007	1.5625e-009	1.9419e-008
4.8281e-007	1.5625e-009	2.8724e-008
4.8594e-007	1.5625e-009	3.0837e-008
4.8906e-007	1.5625e-009	3.0869e-008
4.9219e-007	1.5625e-009	2.9858e-008
1.5625e-009	4.6875e-009	4.7742e-008
4.6875e-009	4.6875e-009	4.5175e-008
7.8125e-009	4.6875e-009	4.1853e-008
1.0937e-008	4.6875e-009	3.8903e-008
1.4062e-008	4.6875e-009	3.5669e-008
1.7187e-008	4.6875e-009	3.1882e-008
2.0312e-008	4.6875e-009	2.7558e-008
2.3437e-008	4.6875e-009	2.4169e-008
2.6562e-008	4.6875e-009	2.0471e-008
2.9687e-008	4.6875e-009	1.7394e-008
3.2812e-008	4.6875e-009	1.5577e-008
3.5937e-008	4.6875e-009	1.4312e-008
3.9062e-008	4.6875e-009	1.3008e-008
4.2187e-008	4.6875e-009	1.1888e-008
4.5312e-008	4.6875e-009	1.1364e-008
4.8437e-008	4.6875e-009	1.114e-008
5.1562e-008	4.6875e-009	1.1339e-008
5.4687e-008	4.6875e-009	1.1772e-008
5.7812e-008	4.6875e-009	1.3349e-008
6.0937e-008	4.6875e-009	1.4385e-008
6.4062e-008	4.6875e-009	1.5194e-008
6.7187e-008	4.6875e-009	1.5633e-008
7.0312e-008	4.6875e-009	1.6485e-008
7.3437e-008	4.6875e-009	1.7131e-008
7.6562e-008	4.6875e-009	2.038e-008
7.9687e-008	4.6875e-009	2.6107e-008
8.2812e-008	4.6875e-009	3.062e-008
8.5937e-008	4.6875e-009	3.465e-008
8.9062e-008	4.6875e-009	3.7439e-008
9.2187e-008	4.6875e-009	3.8632e-008
9.5312e-008	4.6875e-009	3.8448e-008
9.8437e-008	4.6875e-009	3.7207e-008
1.0156e-007	4.6875e-009	3.578e-008
1.0469e-007	4.6875e-009	3.4075e-008
1.0781e-007	4.6875e-009	3.2209e-008
1.1094e-007	4.6875e-009	2.9041e-008
1.1406e-007	4.6875e-009	2.6774e-008
1.1719e-007	4.6875e-009	2.5922e-008
1.2031e-007	4.6875e-009	1.9699e-008
1.2344e-007	4.6875e-009	-2.3855e-009
1.2656e-007	4.6875e-009	-1.2447e-008
1.2969e-007	4.6875e-009	-1.6852e-008
1.3281e-007	4.6875e-009	-1.9323e-008
1.3594e-007	4.6875e-009	-2.0404e-008
1.3906e-007	4.6875e-009	-2.3448e-008
1.4219e-007	4.6875e-009	-2.8544e-008
1.4531e-007	4.6875e-009	-3.1068e-008
1.4844e-007	4.6875e-009	-3.1603e-008
1.5156e-007	4.6875e-009	-3.2166e-008
1.5469e-007	4.6875e-009	-3.4723e-008
1.5781e-007	4.6875e-009	-3.9621e-008
1.6094e-007	4.6875e-009	-4.0098e-008
1.6406e-007	4.6875e-009	-2.2895e-008
1.6719e-007	4.6875e-009	-1.4472e-009
1.7031e-007	4.6875e-009	1.3649e-008
1.7344e-007	4.6875e-009	2.5834e-008
1.7656e-007	4.6875e-009	3.4248e-008
1.7969e-007	4.6875e-009	4.1098e-008
1.8281e-007	4.6875e-009	4.4287e-008
1.8594e-007	4.6875e-009	4.4306e-008
1.8906e-007	4.6875e-009	4.3835e-008
1.9219e-007	4.6875e-009	4.2272e-008
1.9531e-007	4.6875e-009	4.1035e-008
1.9844e-007	4.6875e-009	3.9279e-008
2.0156e-007	4.6875e-009	3.7511e-008
2.0469e-007	4.6875e-009	3.4394e-008
2.0781e-007	4.6875e-009	3.0259e-008
2.1094e-007	4.6875e-009	2.3926e-008
2.1406e-007	4.6875e-009	1.6339e-008
2.1719e-007	4.6875e-009	9.6495e-009
2.2031e-007	4.6875e-009	4.9969e-010
2.2344e-007	4.6875e-009	-9.5807e-009
2.2656e-007	4.6875e-009	-1.8658e-008
2.2969e-007	4.6875e-009	-2.8764e-008
2.3281e-007	4.6875e-009	-3.6595e-008
2.3594e-007	4.6875e-009	-4.0014e-008
2.3906e-007	4.6875e-009	-4.3015e-008
2.4219e-007	4.6875e-009	-4.4452e-008
2.4531e-007	4.6875e-009	-4.6341e-008
2.4844e-007	4.6875e-009	-4.8963e-008
2.5156e-007	4.6875e-009	-5.1656e-008
2.5469e-007	4.6875e-009	-5.7352e-008
2.5781e-007	4.6875e-009	-6.3113e-008
2.6094e-007	4.6875e-009	-7.0484e-008
2.6406e-007	4.6875e-009	-8.8455e-008
2.6719e-007	4.6875e-009	-9.9489e-008
2.7031e-007	4.6875e-009	-9.7263e-008
2.7344e-007	4.6875e-009	-9.0479e-008
2.7656e-007	4.6875e-009	-8.3567e-008
2.7969e-007	4.6875e-009	-8.1282e-008
2.8281e-007	4.6875e-009	-7.7929e-008
2.8594e-007	4.6875e-009	-6.7054e-008
2.8906e-007	4.6875e-009	-3.5803e-008
2.9219e-007	4.6875e-009	-6.1535e-009
2.9531e-007	4.6875e-009	1.1821e-008
2.9844e-007	4.6875e-009	2.1759e-008
3.0156e-007	4.6875e-009	3.0225e-008
3.0469e-007	4.6875e-009	3.5994e-008
3.0781e-007	4.6875e-009	3.8395e-008
3.1094e-007	4.6875e-009	3.8928e-008
3.1406e-007	4.6875e-009	3.8967e-008
3.1719e-007	4.6875e-009	3.827e-008
3.2031e-007	4.6875e-009	3.7207e-008
3.2344e-007	4.6875e-009	3.5641e-008
3.2656e-007	4.6875e-009	3.3129e-008
3.2969e-007	4.6875e-009	2.9896e-008
3.3281e-007	4.6875e-009	2.6353e-008
3.3594e-007	4.6875e-009	2.2994e-008
3.3906e-007	4.6875e-009	1.9884e-008
3.4219e-007	4.6875e-009	1.6132e-008
3.4531e-007	4.6875e-009	1.2717e-008
3.4844e-007	4.6875e-009	8.5197e-009
3.5156e-007	4.6875e-009	4.6237e-009
3.5469e-007	4.6875e-009	1.3387e-009
3.5781e-007	4.6875e-009	-7.4499e-010
3.6094e-007	4.6875e-009	-1.2131e-009
3.6406e-007	4.6875e-009	-2.4145e-009
3.6719e-007	4.6875e-009	-2.1465e-009
3.7031e-007	4.6875e-009	-1.8725e-009
3.7344e-007	4.6875e-009	-1.2881e-009
3.7656e-007	4.6875e-009	-7.6166e-010
3.7969e-007	4.6875e-009	-4.6718e-010
3.8281e-007	4.6875e-009	-5.5784e-012
3.8594e-007	4.6875e-009	6.9553e-010
3.8906e-007	4.6875e-009	3.8616e-009
3.9219e-007	4.6875e-009	9.0368e-009
3.9531e-007	4.6875e-009	1.5731e-008
3.9844e-007	4.6875e-009	2.0238e-008
4.0156e-007	4.6875e-009	2.164e-008
4.0469e-007	4.6875e-009	2.1729e-008
4.0781e-007	4.6875e-009	2.1562e-008
4.1094e-007	4.6875e-009	2.0691e-008
4.1406e-007	4.6875e-009	1.9381e-008
4.1719e-007	4.6875e-009	1.7509e-008
4.2031e-007	4.6875e-009	1.4731e-008
4.2344e-007	4.6875e-009	1.3493e-008
4.2656e-007	4.6875e-009	1.2595e-008
4.2969e-007	4.6875e-009	1.7792e-009
4.3281e-007	4.6875e-009	-1.4893e-008
4.3594e-007	4.6875e-009	-2.2573e-008
4.3906e-007	4.6875e-009	-2.8146e-008
4.4219e-007	4.6875e-009	-3.1514e-008
4.4531e-007	4.6875e-009	-3.2227e-008
4.4844e-007	4.6875e-009	-3.6471e-008
4.5156e-007	4.6875e-009	-4.3346e-008
4.5469e-007	4.6875e-009	-4.6056e-008
4.5781e-007	4.6875e-009	-4.8219e-008
4.6094e-007	4.6875e-009	-4.928e-008
4.6406e-007	4.6875e-009	-5.1103e-008
4.6719e-007	4.6875e-009	-5.324e-008
4.7031e-007	4.6875e-009	-4.8883e-008
4.7344e-007	4.6875e-009	-2.9264e-008
4.7656e-007	4.6875e-009	-4.2718e-009
4.7969e-007	4.6875e-009	1.1475e-008
4.8281e-007	4.6875e-009	2.4748e-008
4.8594e-007	4.6875e-009	2.9194e-008
4.8906e-007	4.6875e-009	2.9327e-008
4.9219e-007	4.6875e-009	2.8869e-008
1.5625e-009	7.8125e-009	5.0822e-008
4.6875e-009	7.8125e-009	4.9014e-008
7.8125e-009	7.8125e-009	4.6703e-008
1.0937e-008	7.8125e-009	4.3593e-008
1.4062e-008	7.8125e-009	4.0124e-008
1.7187e-008	7.8125e-009	3.6036e-008
2.0312e-008	7.8125e-009	3.2186e-008
2.3437e-008	7.8125e-009	2.8458e-008
2.6562e-008	7.8125e-009	2.4789e-008
2.9687e-008	7.8125e-009	2.1299e-008
3.2812e-008	7.8125e-009	1.9269e-008
3.5937e-008	7.8125e-009	1.7866e-008
3.9062e-008	7.8125e-009	1.6973e-008
4.2187e-008	7.8125e-009	1.6038e-008
4.5312e-008	7.8125e-009	1.566e-008
4.8437e-008	7.8125e-009	1.581e-008
5.1562e-008	7.8125e-009	1.6568e-008
5.4687e-008	7.8125e-009	1.6976e-008
5.7812e-008	7.8125e-009	1.7101e-008
6.0937e-008	7.8125e-009	1.7581e-008
6.4062e-008	7.8125e-009	1.855e-008
6.7187e-008	7.8125e-009	1.9709e-008
7.0312e-008	7.8125e-009	2.1546e-008
7.3437e-008	7.8125e-009	2.475e-008
7.6562e-008	7.8125e-009	2.7022e-008
7.9687e-008	7.8125e-009	3.0047e-008
8.2812e-008	7.8125e-009	3.3091e-008
8.5937e-008	7.8125e-009	3.7027e-008
8.9062e-008	7.8125e-009	3.8557e-008
9.2187e-008	7.8125e-009	3.8149e-008
9.5312e-008	7.8125e-009	3.7292e-008
9.8437e-008	7.8125e-009	3.6124e-008
1.0156e-007	7.8125e-009	3.4426e-008
1.0469e-007	7.8125e-009	3.201e-008
1.0781e-007	7.8125e-009	2.8972e-008
1.1094e-007	7.8125e-009	2.6403e-008
1.1406e-007	7.8125e-009	2.459e-008
1.1719e-007	7.8125e-009	1.9235e-008
1.2031e-007	7.8125e-009	-8.8219e-010
1.2344e-007	7.8125e-009	-1.3252e-008
1.2656e-007	7.8125e-009	-1.6815e-008
1.2969e-007	7.8125e-009	-1.9609e-008
1.3281e-007	7.8125e-009	-2.2188e-008
1.3594e-007	7.8125e-009	-2.637e-008
1.3906e-007	7.8125e-009	-3.2537e-008
1.4219e-007	7.8125e-009	-3.6158e-008
1.4531e-007	7.8125e-009	-4.0037e-008
1.4844e-007	7.8125e-009	-4.4699e-008
1.5156e-007	7.8125e-009	-4.9333e-008
1.5469e-007	7.8125e-009	-5.1587e-008
1.5781e-007	7.8125e-009	-5.517e-008
1.6094e-007	7.8125e-009	-5.956e-008
1.6406e-007	7.8125e-009	-6.0474e-008
1.6719e-007	7.8125e-009	-3.3351e-008
1.7031e-007	7.8125e-009	-1.477e-009
1.7344e-007	7.8125e-009	1.6891e-008
1.7656e-007	7.8125e-009	2.643e-008
1.7969e-007	7.8125e-009	3.3914e-008
1.8281e-007	7.8125e-009	3.8707e-008
1.8594e-007	7.8125e-009	4.0183e-008
1.8906e-007	7.8125e-009	4.115e-008
1.9219e-007	7.8125e-009	4.1217e-008
1.9531e-007	7.8125e-009	4.0487e-008
1.9844e-007	7.8125e-009	3.9321e-008
2.0156e-007	7.8125e-009	3.7629e-008
2.0469e-007	7.8125e-009	3.4943e-008
2.0781e-007	7.8125e-009	3.0373e-008
2.1094e-007	7.8125e-009	2.4228e-008
2.1406e-007	7.8125e-009	1.8251e-008
2.1719e-007	7.8125e-009	1.012e-008
2.2031e-007	7.8125e-009	1.592e-009
2.2344e-007	7.8125e-009	-7.0876e-009
2.2656e-007	7.8125e-009	-1.843e-008
2.2969e-007	7.8125e-009	-2.6401e-008
2.3281e-007	7.8125e-009	-3.2552e-008
2.3594e-007	7.8125e-009	-3.8138e-008
2.3906e-007	7.8125e-009	-3.9714e-008
2.4219e-007	7.8125e-009	-4.1154e-008
2.4531e-007	7.8125e-009	-4.2425e-008
2.4844e-007	7.8125e-009	-4.4954e-008
2.5156e-007	7.8125e-009	-4.7201e-008
2.5469e-007	7.8125e-009	-5.1347e-008
2.5781e-007	7.8125e-009	-5.507e-008
2.6094e-007	7.8125e-009	-5.9416e-008
2.6406e-007	7.8125e-009	-6.2464e-008
2.6719e-007	7.8125e-009	-6.5322e-008
2.7031e-007	7.8125e-009	-6.8623e-008
2.7344e-007	7.8125e-009	-7.1178e-008
2.7656e-007	7.8125e-009	-7.2875e-008
2.7969e-007	7.8125e-009	-7.2758e-008
2.8281e-007	7.8125e-009	-6.9363e-008
2.8594e-007	7.8125e-009	-5.2228e-008
2.8906e-007	7.8125e-009	-2.3023e-008
2.9219e-007	7.8125e-009	-6.9296e-010
2.9531e-007	7.8125e-009	1.1033e-008
2.9844e-007	7.8125e-009	1.9386e-008
3.0156e-007	7.8125e-009	2.7024e-008
3.0469e-007	7.8125e-009	3.2931e-008
3.0781e-007	7.8125e-009	3.677e-008
3.1094e-007	7.8125e-009	3.8808e-008
3.1406e-007	7.8125e-009	3.9149e-008
3.1719e-007	7.8125e-009	3.9313e-008
3.2031e-007	7.8125e-009	3.9062e-008
3.2344e-007	7.8125e-009	3.784e-008
3.2656e-007	7.8125e-009	3.6149e-008
3.2969e-007	7.8125e-009	3.4107e-008
3.3281e-007	7.8125e-009	3.0883e-008
3.3594e-007	7.8125e-009	2.7188e-008
3.3906e-007	7.8125e-009	2.4374e-008
3.4219e-007	7.8125e-009	2.1213e-008
3.4531e-007	7.8125e-009	1.7897e-008
3.4844e-007	7.8125e-009	1.3469e-008
3.5156e-007	7.8125e-009	1.0015e-008
3.5469e-007	7.8125e-009	6.6084e-009
3.5781e-007	7.8125e-009	4.0142e-009
3.6094e-007	7.8125e-009	3.2239e-009
3.6406e-007	7.8125e-009	1.8342e-009
3.6719e-007	7.8125e-009	6.5631e-010
3.7031e-007	7.8125e-009	3.4969e-010
3.7344e-007	7.8125e-009	1.0094e-009
3.7656e-007	7.8125e-009	1.6944e-009
3.7969e-007	7.8125e-009	2.2268e-009
3.8281e-007	7.8125e-009	3.7456e-009
3.8594e-007	7.8125e-009	5.1783e-009
3.8906e-007	7.8125e-009	9.4152e-009
3.9219e-007	7.8125e-009	1.5483e-008
3.9531e-007	7.8125e-009	2.0344e-008
3.9844e-007	7.8125e-009	2.1833e-008
4.0156e-007	7.8125e-009	2.2418e-008
4.0469e-007	7.8125e-009	2.201e-008
4.0781e-007	7.8125e-009	2.0968e-008
4.1094e-007	7.8125e-009	1.9895e-008
4.1406e-007	7.8125e-009	1.8461e-008
4.1719e-007	7.8125e-009	1.4101e-008
4.2031e-007	7.8125e-009	1.1198e-008
4.2344e-007	7.8125e-009	1.0794e-008
4.2656e-007	7.8125e-009	5.8845e-009
4.2969e-007	7.8125e-009	-1.434e-008
4.3281e-007	7.8125e-009	-2.552e-008
4.3594e-007	7.8125e-009	-3.1337e-008
4.3906e-007	7.8125e-009	-3.3198e-008
4.4219e-007	7.8125e-009	-3.4331e-008
4.4531e-007	7.8125e-009	-3.7291e-008
4.4844e-007	7.8125e-009	-4.514e-008
4.5156e-007	7.8125e-009	-4.9777e-008
4.5469e-007	7.8125e-009	-5.4649e-008
4.5781e-007	7.8125e-009	-5.8605e-008
4.6094e-007	7.8125e-009	-6.3719e-008
4.6406e-007	7.8125e-009	-6.617e-008
4.6719e-007	7.8125e-009	-6.8992e-008
4.7031e-007	7.8125e-009	-7.1518e-008
4.7344e-007	7.8125e-009	-6.4404e-008
4.7656e-007	7.8125e-009	-3.644e-008
4.7969e-007	7.8125e-009	-7.7893e-009
4.8281e-007	7.8125e-009	5.6424e-009
4.8594e-007	7.8125e-009	1.8638e-008
4.8906e-007	7.8125e-009	2.8456e-008
4.9219e-007	7.8125e-009	2.8822e-008
1.5625e-009	1.0937e-008	5.7375e-008
4.6875e-009	1.0937e-008	5.6333e-008
7.8125e-009	1.0937e-008	5.4287e-008
1.0937e-008	1.0937e-008	5.0719e-008
1.4062e-008	1.0937e-008	4.7174e-008
1.7187e-008	1.0937e-008	4.2738e-008
2.0312e-008	1.0937e-008	3.9032e-008
2.3437e-008	1.0937e-008	3.5279e-008
2.6562e-008	1.0937e-008	3.1106e-008
2.9687e-008	1.0937e-008	2.8295e-008
3.2812e-008	1.0937e-008	2.5936e-008
3.5937e-008	1.0937e-008	2.3615e-008
3.9062e-008	1.0937e-008	2.1974e-008
4.2187e-008	1.0937e-008	2.1633e-008
4.5312e-008	1.0937e-008	2.1222e-008
4.8437e-008	1.0937e-008	2.1527e-008
5.1562e-008	1.0937e-008	2.226e-008
5.4687e-008	1.0937e-008	2.2565e-008
5.7812e-008	1.0937e-008	2.2748e-008
6.0937e-008	1.0937e-008	2.3497e-008
6.4062e-008	1.0937e-008	2.4619e-008
6.7187e-008	1.0937e-008	2.7989e-008
7.0312e-008	1.0937e-008	3.0562e-008
7.3437e-008	1.0937e-008	3.224e-008
7.6562e-008	1.0937e-008	3.2945e-008
7.9687e-008	1.0937e-008	3.4142e-008
8.2812e-008	1.0937e-008	3.6207e-008
8.5937e-008	1.0937e-008	4.0153e-008
8.9062e-008	1.0937e-008	4.0211e-008
9.2187e-008	1.0937e-008	3.8632e-008
9.5312e-008	1.0937e-008	3.7397e-008
9.8437e-008	1.0937e-008	3.6171e-008
1.0156e-007	1.0937e-008	3.4617e-008
1.0469e-007	1.0937e-008	3.1076e-008
1.0781e-007	1.0937e-008	2.7892e-008
1.1094e-007	1.0937e-008	2.5689e-008
1.1406e-007	1.0937e-008	1.9973e-008
1.1719e-007	1.0937e-008	2.4303e-009
1.2031e-007	1.0937e-008	-1.1881e-008
1.2344e-007	1.0937e-008	-1.7479e-008
1.2656e-007	1.0937e-008	-1.8832e-008
1.2969e-007	1.0937e-008	-2.0963e-008
1.3281e-007	1.0937e-008	-2.5448e-008
1.3594e-007	1.0937e-008	-3.4318e-008
1.3906e-007	1.0937e-008	-3.9627e-008
1.4219e-007	1.0937e-008	-4.4774e-008
1.4531e-007	1.0937e-008	-5.055e-008
1.4844e-007	1.0937e-008	-5.4657e-008
1.5156e-007	1.0937e-008	-5.9332e-008
1.5469e-007	1.0937e-008	-6.4301e-008
1.5781e-007	1.0937e-008	-6.465e-008
1.6094e-007	1.0937e-008	-6.5919e-008
1.6406e-007	1.0937e-008	-7.4502e-008
1.6719e-007	1.0937e-008	-8.217e-008
1.7031e-007	1.0937e-008	-5.9801e-008
1.7344e-007	1.0937e-008	-1.2841e-008
1.7656e-007	1.0937e-008	1.1487e-008
1.7969e-007	1.0937e-008	2.7928e-008
1.8281e-007	1.0937e-008	3.7406e-008
1.8594e-007	1.0937e-008	3.9573e-008
1.8906e-007	1.0937e-008	4.0965e-008
1.9219e-007	1.0937e-008	4.2367e-008
1.9531e-007	1.0937e-008	4.2408e-008
1.9844e-007	1.0937e-008	4.1438e-008
2.0156e-007	1.0937e-008	3.9436e-008
2.0469e-007	1.0937e-008	3.6927e-008
2.0781e-007	1.0937e-008	3.1947e-008
2.1094e-007	1.0937e-008	2.7915e-008
2.1406e-007	1.0937e-008	1.9272e-008
2.1719e-007	1.0937e-008	1.1915e-008
2.2031e-007	1.0937e-008	5.9886e-009
2.2344e-007	1.0937e-008	-3.6648e-009
2.2656e-007	1.0937e-008	-1.3232e-008
2.2969e-007	1.0937e-008	-2.3332e-008
2.3281e-007	1.0937e-008	-3.1977e-008
2.3594e-007	1.0937e-008	-3.6122e-008
2.3906e-007	1.0937e-008	-3.6464e-008
2.4219e-007	1.0937e-008	-3.6815e-008
2.4531e-007	1.0937e-008	-3.7673e-008
2.4844e-007	1.0937e-008	-3.9131e-008
2.5156e-007	1.0937e-008	-4.1045e-008
2.5469e-007	1.0937e-008	-4.4762e-008
2.5781e-007	1.0937e-008	-5.0437e-008
2.6094e-007	1.0937e-008	-5.5266e-008
2.6406e-007	1.0937e-008	-5.7287e-008
2.6719e-007	1.0937e-008	-6.004e-008
2.7031e-007	1.0937e-008	-6.2865e-008
2.7344e-007	1.0937e-008	-6.5885e-008
2.7656e-007	1.0937e-008	-6.8282e-008
2.7969e-007	1.0937e-008	-6.806e-008
2.8281e-007	1.0937e-008	-6.6929e-008
2.8594e-007	1.0937e-008	-6.1219e-008
2.8906e-007	1.0937e-008	-3.5545e-008
2.9219e-007	1.0937e-008	-8.7669e-009
2.9531e-007	1.0937e-008	1.0254e-008
2.9844e-007	1.0937e-008	1.7048e-008
3.0156e-007	1.0937e-008	2.5703e-008
3.0469e-007	1.0937e-008	3.1925e-008
3.0781e-007	1.0937e-008	3.8315e-008
3.1094e-007	1.0937e-008	3.9959e-008
3.1406e-007	1.0937e-008	4.0906e-008
3.1719e-007	1.0937e-008	4.1611e-008
